name,poi_class,display_category,lon,lat,ring_mi
,,Financial Service,-81.5622263,30.21966559999999,5
,,Uncategorized,-81.5622263,30.21966559999999,5
,,Financial Service,-81.5622263,30.21966559999999,5
,,Corporate Or Business Office,-81.56220620104871,30.219845295387426,5
,,Building Or Construction Service,-81.56225,30.21982,5
,,Behavioral Or Mental Health Clinic,-81.56228831,30.219706859999995,5
,,Event Or Party Service,-81.56225,30.219810000000003,5
,,Corporate Or Business Office,-81.56225,30.219810000000003,5
,,Professional Service,-81.56225,30.219810000000003,5
,,Professional Service,-81.56225,30.219810000000003,5
,,Wellness Service,-81.5622482299805,30.2198085784912,5
,,Financial Service,-81.56228,30.21954699999999,5
,,Professional Service,-81.5622735,30.219450299999984,5
,,Building Or Construction Service,-81.562294,30.21953799999999,5
,,Financial Service,-81.562294,30.21953799999999,5
,,Arts And Entertainment,-81.562294,30.21953799999999,5
,,Technical Service,-81.56229420356512,30.21953831994077,5
,,Real Estate Service,-81.5623072,30.219550729999998,5
,,Financial Service,-81.5623057,30.219554310000003,5
,,Physical Medicine And Rehabilitation,-81.56230074,30.219553430000005,5
,,Financial Service,-81.56230157,30.219550860000002,5
,,Financial Service,-81.56230000000001,30.219552899999993,5
,,Financial Service,-81.56230000000001,30.219552899999993,5
,,Uncategorized,-81.56230000000001,30.219552899999993,5
,,Uncategorized,-81.56230000000001,30.219552899999993,5
,,Financial Service,-81.56230000000001,30.219552899999993,5
,,Financial Service,-81.56230000000001,30.219552899999993,5
,,Financial Service,-81.56230000000001,30.219552899999993,5
,,Financial Service,-81.56230139,30.219555510000003,5
,,Financial Service,-81.562294,30.21955899999999,5
,,Financial Service,-81.562294,30.219557999999992,5
,,Building Or Construction Service,-81.56228639,30.21965081999999,5
,,Personal Or Beauty Service,-81.56230939,30.219550160000004,5
,,Financial Service,-81.562303,30.219578000000002,5
,,Financial Service,-81.56230465,30.21955886,5
,,Financial Service,-81.56230479,30.219552830000005,5
,,Financial Service,-81.56230383,30.21955097,5
,,Technical Service,-81.56230173,30.219550450000003,5
,,Professional Service,-81.56230242000001,30.21955919,5
,,Home Service,-81.56231393,30.219513509999995,5
,,Financial Service,-81.56231216,30.21951022999999,5
,,Uncategorized,-81.562319161893,30.219506549779496,5
,,Social Or Community Service,-81.56225740000001,30.220450879999998,5
,,Real Estate Service,-81.56259109,30.22032004,5
,,Real Estate Service,-81.5625956,30.22032596000001,5
,,Real Estate Service,-81.56259639,30.22032779,5
,,Real Estate Service,-81.56259321,30.22032837999999,5
,,Personal Or Beauty Service,-81.56259159,30.220326210000003,5
,,Real Estate Service,-81.56259362,30.22032664,5
,,Media Service,-81.56259772,30.220301329999995,5
,,Professional Service,-81.56259198,30.22032066000001,5
,,Real Estate Service,-81.56259651,30.22032331,5
,,Event Or Party Service,-81.56246831,30.219867790000006,5
,,Financial Service,-81.56245761,30.219863559999997,5
,,Financial Service,-81.56243419,30.219861159999997,5
,,Financial Service,-81.56241658000002,30.219832350000004,5
,,Apartment,-81.56291733,30.21649305999999,5
,,Condominium,-81.56291259040088,30.216528796142253,5
,,Historic Site,-81.56304792,30.216270339999998,5
,,Professional Service,-81.56263083,30.220328790000003,5
,,Real Estate Service,-81.56263701,30.220326889999992,5
,,Design Service,-81.56263002,30.220308809999988,5
,,Professional Service,-81.56263236,30.22030638,5
,,Real Estate Service,-81.56263302,30.220304540000004,5
,,Supplier Or Distributor,-81.56263702,30.220304710000008,5
,,Financial Service,-81.56260763,30.2203223,5
,,Building Or Construction Service,-81.56260758,30.220309790000005,5
,,Professional Service,-81.56260278,30.220320609999998,5
,,Complementary And Alternative Medicine,-81.56262649,30.22032905,5
,,Wellness Service,-81.56261619,30.220324069999993,5
,,Travel And Transportation,-81.56261624,30.220302809999996,5
,,Specialty School,-81.56262211,30.22032018,5
,,Shopping,-81.56262952,30.220309710000002,5
,,Professional Service,-81.56264200000001,30.2204726,5
,,B2B Transportation And Storage Service,-81.5626314535846,30.220492791956865,5
,,Condominium,-81.5626314535846,30.220492791956865,5
,,Real Estate Service,-81.56264008,30.22047477,5
,,Financial Service,-81.56264909,30.220479680000004,5
,,Real Estate Service,-81.562649,30.220431,5
,,Financial Service,-81.56264905408521,30.22043139683793,5
,,Real Estate Service,-81.56264200000001,30.22043,5
,,Home Service,-81.562666,30.220419,5
,,Professional Service,-81.562666,30.220419,5
,,Professional Service,-81.562666,30.220419,5
,,Technical Service,-81.562666,30.220419,5
,,Uncategorized,-81.562666,30.220419,5
,,Uncategorized,-81.562666,30.220419,5
,,Financial Service,-81.5626511,30.220427599999994,5
,,Fashion And Apparel Store,-81.562652,30.220426999999994,5
,,Real Estate Service,-81.56264783,30.220471189999998,5
,,Real Estate Service,-81.56264819,30.220476129999998,5
,,Real Estate Service,-81.56264732,30.2204726,5
,,Financial Service,-81.56264827,30.22047093,5
,,Real Estate Service,-81.56268,30.220459999999996,5
,,Real Estate Service,-81.56268,30.220459999999996,5
,,Legal Service,-81.56266665457015,30.220370001694654,5
,,Real Estate Service,-81.56268438,30.220254400000005,5
,,Professional Service,-81.56269685989417,30.220477728028243,5
,,Real Estate Service,-81.56274373,30.22044962,5
,,Dental Clinic,-81.562965,30.220983999999987,5
,,Attorney Or Law Firm,-81.562965,30.220983999999987,5
,,Health Care,-81.562959,30.221971999999994,5
,,Attorney Or Law Firm,-81.56296372,30.2217835,5
,,Real Estate Service,-81.56283,30.22175,5
,,Specialized Health Care,-81.56283,30.22175,5
,,Real Estate Service,-81.56273121,30.22176101,5
,,Wellness Service,-81.56278009954059,30.22189209387749,5
,,Real Estate Service,-81.56270994000002,30.221755150000007,5
,,Bank Or Credit Union,-81.56266427236324,30.221230672348224,5
,,Real Estate Service,-81.56278498470785,30.220787599682815,5
,,Bank Or Credit Union,-81.562649,30.221014999999998,5
,,Uncategorized,-81.56262550000001,30.2208271,5
,,Event Venue,-81.56262550000001,30.2208271,5
,,Financial Service,-81.562596,30.221228,5
,,Uncategorized,-81.56234,30.220829999999996,5
,,Fast Food Restaurant,-81.562217,30.22077000000001,5
,,Auto Dealer,-81.562217,30.22077000000001,5
,,Uncategorized,-81.562141418457,30.22451972961429,5
,,Beach,-81.562301355002,30.224677405000993,5
,,Professional Service,-81.56290186165694,30.22828625581182,5
,,Uncategorized,-81.56251,30.228870816774997,5
,,Uncategorized,-81.56226,30.228379,5
,,Professional Service,-81.56218575,30.227220900000003,5
,,Uncategorized,-81.5626,30.2254,5
,,Uncategorized,-81.562004,30.227129000000005,5
,,Apartment,-81.561987,30.227253,5
,,Swimming Pool,-81.56156583112069,30.227619076820023,5
,,Historic Site,-81.56157324,30.2276331,5
,,Gas Station,-81.56205111,30.221093090000004,5
,,Financial Service,-81.56183397755595,30.220504434931545,5
,,Medical Service,-81.5618475,30.220812999999993,5
,,Convenience Store,-81.56184918969221,30.221303706026593,5
,,Gas Station,-81.56188676,30.22124806,5
,,Automotive Service,-81.5613196,30.222210499999992,5
,,Performing Arts Venue,-81.5611830353737,30.22205221876825,5
,,Automotive Service,-81.56116753101662,30.221976755511456,5
,,Coffee Shop,-81.5610979,30.2209684,5
,,Restaurant,-81.56101651372656,30.22143812785371,5
,,Restaurant,-81.56101651372656,30.22143812785371,5
,,Casual Eatery,-81.56109578,30.221455409999997,5
,,Automotive Service,-81.56022404872962,30.221219243542212,5
,,Automotive Service,-81.560232,30.221242999999994,5
,,Vision Or Eye Care Clinic,-81.56040836,30.221722410000005,5
,,Lounge,-81.56045,30.221948788888,5
,,Building Or Construction Service,-81.56029,30.22413,5
,,Bank Or Credit Union,-81.56104494929474,30.226878904510325,5
,,Lounge,-81.55994027,30.221841770000005,5
,,Wellness Service,-81.56012505,30.22178773999999,5
,,Sport Or Fitness Facility,-81.56008987,30.221787960000007,5
,,Restaurant,-81.55999156,30.221933440000008,5
,,Automotive Service,-81.56003,30.220909999999993,5
,,Uncategorized,-81.5596168,30.2216855,5
,,Financial Service,-81.559628,30.221847000000004,5
,,Restaurant,-81.55960780035534,30.221877216306115,5
,,Restaurant,-81.55960131,30.22191299999999,5
,,Restaurant,-81.55963800182187,30.221984941103322,5
,,Personal Or Beauty Service,-81.55956181000002,30.221779700000006,5
,,Food And Beverage Store,-81.55958766,30.221775679999993,5
,,Food And Beverage Store,-81.559509,30.22158500000001,5
,,Uncategorized,-81.559425,30.221642999999993,5
,,Sport Or Recreation Club,-81.559425,30.221642999999993,5
,,Real Estate Service,-81.559425,30.221642999999993,5
,,Uncategorized,-81.55942535,30.22161674,5
,,Food And Beverage Store,-81.55929547,30.22183903,5
,,Restaurant,-81.55925971,30.22180102999999,5
,,Financial Service,-81.55929411,30.220163110000005,5
,,Shipping Or Delivery Service,-81.5593341,30.219589899999992,5
,,Home Service,-81.5593341,30.219589899999992,5
,,Financial Service,-81.5593341,30.219589899999992,5
,,Home Service,-81.55939,30.219409999999993,5
,,Home Service,-81.55939,30.219409999999993,5
,,Home Service,-81.55939,30.219409999999993,5
,,Restaurant,-81.55960958,30.219882459999997,5
,,Home Service,-81.55946,30.219210000000004,5
,,Food And Beverage Store,-81.55946691,30.219362429999993,5
,,B2B Office And Professional Service,-81.55938655,30.21934115,5
,,Bank Or Credit Union,-81.559375,30.219351,5
,,Family Service,-81.56001263573097,30.220465168177263,5
,,Restaurant,-81.5600643,30.220374499999995,5
,,Restaurant,-81.560064,30.220374,5
,,Restaurant,-81.560064,30.220374,5
,,Bar,-81.5599992,30.21956520000001,5
,,Laundry Service,-81.5601776,30.219542169999997,5
,,Condominium,-81.56093329932368,30.22002377674234,5
,,Historic Site,-81.559836,30.215116000000005,5
,,Media Service,-81.55925711,30.214218849999998,5
,,Home Service,-81.5592848543324,30.21426801730528,5
,,Printing Service,-81.55957538,30.20541103000001,5
,,Home Service,-81.55968094,30.20502323,5
,,Corporate Or Business Office,-81.559699,30.204940999999998,5
,,Financial Service,-81.55977774,30.20517338999999,5
,,Professional Service,-81.5597267,30.204878119999993,5
,,Manufacturer,-81.56052941,30.207510820000003,5
,,Supplier Or Distributor,-81.560255,30.205114700000006,5
,,Home Service,-81.560255,30.205114700000006,5
,,Lake,-81.560378,30.205127999999995,5
,,Storage Facility,-81.56108763568712,30.208405268027253,5
,,Professional Service,-81.5615985,30.209752499999997,5
,,Storage Facility,-81.5615985,30.209752499999997,5
,,Auto Dealer,-81.56149,30.208129999999993,5
,,Specialty School,-81.56165231,30.208351969999992,5
,,Storage Facility,-81.56174726,30.210048720000003,5
,,Uncategorized,-81.562818904887,30.209045894949597,5
,,Sporting Goods Store,-81.561608,30.200185000000012,5
,,Automotive Service,-81.56297804290301,30.18497458866168,5
,,Automotive Service,-81.563011,30.185046000000003,5
,,Real Estate Service,-81.56306,30.188480000000006,5
,,Real Estate Service,-81.56306,30.188480000000006,5
,,Real Estate Service,-81.56306,30.188480000000006,5
,,Real Estate Service,-81.56306,30.188480000000006,5
,,Real Estate Service,-81.56306,30.188480000000006,5
,,Real Estate Service,-81.56306,30.188480000000006,5
,,Real Estate Service,-81.56306,30.188480000000006,5
,,Wellness Service,-81.56303405761719,30.188356399536133,5
,,Real Estate Service,-81.5627484,30.18915299999999,5
,,B2B Office And Professional Service,-81.5627484,30.18915299999999,5
,,Real Estate Service,-81.56224,30.18865,5
,,Dental Clinic,-81.562,30.187870000000004,5
,,Christian Place Of Worship,-81.56492002,30.192439840000006,5
,,Movie Theater,-81.56496353,30.192372140000003,5
,,Supplier Or Distributor,-81.5649236,30.191309300000007,5
,,Supplier Or Distributor,-81.56492979,30.19084906000001,5
,,Home Service,-81.5649700031127,30.19057358747535,5
,,Professional Service,-81.56461,30.190270000000005,5
,,Flowers And Gifts Store,-81.56459435,30.190359079999997,5
,,Professional Service,-81.56457091287413,30.190284458897416,5
,,Professional Service,-81.56448847,30.190297959999995,5
,,Real Estate Service,-81.5644836425781,30.1903800964355,5
,,Financial Service,-81.56436852,30.190527919999997,5
,,Uncategorized,-81.5642215,30.190168400000005,5
,,Home Service,-81.5642089,30.1895953,5
,,Attorney Or Law Firm,-81.56447534,30.189314780000004,5
,,Books Music And Video Store,-81.564467,30.189337,5
,,Office Supply Store,-81.56439362,30.189355230000004,5
,,Attorney Or Law Firm,-81.56449926,30.19002469000001,5
,,Corporate Or Business Office,-81.56453,30.190159999999995,5
,,Uncategorized,-81.563847,30.189457,5
,,Uncategorized,-81.563847,30.189457,5
,,Doctor,-81.56355581000001,30.18935502,5
,,Outpatient Care Facility,-81.56355972,30.189352240000005,5
,,Real Estate Service,-81.56352,30.189359999999994,5
,,Attorney Or Law Firm,-81.56349291,30.189350950000005,5
,,Wellness Service,-81.56348773,30.18935964,5
,,Uncategorized,-81.56348,30.18988000000001,5
,,Real Estate Service,-81.56336994,30.189334369999994,5
,,Real Estate Service,-81.56336517,30.189335559999993,5
,,Real Estate Service,-81.56336503,30.189337020000007,5
,,Real Estate Service,-81.56336449,30.189337600000005,5
,,Real Estate Service,-81.56336982,30.18933783999999,5
,,Specialized Health Care,-81.56336,30.18934000000001,5
,,Real Estate Service,-81.56336174000002,30.189334229999993,5
,,Attorney Or Law Firm,-81.56336798,30.189335439999994,5
,,Dental Clinic,-81.563363,30.18933500000001,5
,,Real Estate Service,-81.56336851,30.189337440000006,5
,,Real Estate Service,-81.56313313,30.188732420000004,5
,,Real Estate Service,-81.56313473,30.188733600000003,5
,,Real Estate Service,-81.56326634,30.188779469999997,5
,,Real Estate Service,-81.56326306,30.188777629999986,5
,,Real Estate Service,-81.5632689,30.188773349999998,5
,,Real Estate Service,-81.563263,30.188748000000004,5
,,Real Estate Service,-81.56326633,30.188760330000004,5
,,Financial Service,-81.56326025,30.188779800000002,5
,,Financial Service,-81.56326087,30.188774790000004,5
,,Real Estate Service,-81.56326241,30.188779320000002,5
,,Real Estate Service,-81.563237,30.188757000000003,5
,,Financial Service,-81.56322009004535,30.188818258240648,5
,,Fire Station,-81.56322009004536,30.188818258240648,5
,,Building Or Construction Service,-81.56316098,30.1884499,5
,,Financial Service,-81.56393124841419,30.185270846467752,5
,,Building Or Construction Service,-81.56401544,30.185082239999986,5
,,Uncategorized,-81.56391365401406,30.185332250682414,5
,,Home Service,-81.56388451000001,30.185328670000004,5
,,Real Estate Service,-81.56384826790564,30.185347331905596,5
,,B2B Service,-81.5641434,30.184845800000005,5
,,Storage Facility,-81.56409284,30.185110080000005,5
,,Restaurant,-81.564057,30.185430000000007,5
,,Uncategorized,-81.564057,30.185430000000007,5
,,Hardware Home And Garden Store,-81.56434877302466,30.18551862152119,5
,,Home Service,-81.56430227,30.18556216,5
,,Home Service,-81.5645919,30.1853036,5
,,Uncategorized,-81.5646046,30.1848182,5
,,Hardware Home And Garden Store,-81.5651212,30.185451400000012,5
,,Home Service,-81.56535,30.183840000000004,5
,,Hardware Home And Garden Store,-81.565375328064,30.184039988869706,5
,,Home Service,-81.56539206603031,30.18380607435861,5
,,B2B Service,-81.565479,30.185099,5
,,Hardware Home And Garden Store,-81.56529955,30.185282559999997,5
,,Hardware Home And Garden Store,-81.565639,30.185107000000002,5
,,Park,-81.56679422,30.177943139999996,5
,,Sports And Recreation,-81.56692,30.177939999999996,5
,,B2B Office And Professional Service,-81.56630797,30.181839939999996,5
,,Supplier Or Distributor,-81.566232,30.184912,5
,,Home Service,-81.56628018726691,30.18495842982129,5
,,Home Service,-81.56656205,30.18555886,5
,,B2B Transportation And Storage Service,-81.56645875693648,30.184974586796745,5
,,Home Service,-81.56692021890194,30.18597226332309,5
,,B2B Industrial And Machine Service,-81.566646,30.185964999999992,5
,,Automotive Service,-81.5665748,30.18630419999999,5
,,Home Service,-81.56658218000001,30.18599031999999,5
,,Manufacturer,-81.56632,30.18915,5
,,Specialty Store,-81.5658655,30.1922443,5
,,Home Service,-81.5658655,30.1922443,5
,,Professional Service,-81.5658655,30.1922443,5
,,Home Service,-81.565464,30.19131036,5
,,Hardware Home And Garden Store,-81.56539407,30.191284230000004,5
,,Hardware Home And Garden Store,-81.56537309535614,30.190917089811553,5
,,Corporate Or Business Office,-81.56537082529371,30.19090283792506,5
,,Home Service,-81.5653658,30.190906399999996,5
,,Arts Crafts And Hobby Store,-81.56535929,30.191077999999994,5
,,Social Or Community Service,-81.56502577,30.190947929999993,5
,,Home Service,-81.566392,30.191814000000008,5
,,Home Service,-81.56639214597594,30.19181424361291,5
,,Hardware Home And Garden Store,-81.56672,30.19206,5
,,Manufacturer,-81.56691486,30.192500089999996,5
,,Manufacturer,-81.56691588,30.19250333,5
,,Real Estate Service,-81.5667364,30.193102899999992,5
,,Uncategorized,-81.5668869018555,30.1953659057617,5
,,Movie Theater,-81.564402104917,30.200549358578996,5
,,Home Service,-81.5641176,30.211029000000007,5
,,Supplier Or Distributor,-81.564502,30.211618500000004,5
,,Bar,-81.56704664905897,30.194645343493157,5
,,Restaurant,-81.56704664905898,30.194645343493157,5
